in s,C1 in V,C4 in V
-1.62000E-08,-3.41797E-01,9.61152E-01
-1.60000E-08,-1.46484E-01,9.61152E-01
-1.58000E-08,-4.88281E-02,9.61152E-01
-1.56000E-08,-2.44141E-01,9.66035E-01
-1.54000E-08,-3.41797E-01,9.70918E-01
-1.52000E-08,-3.41797E-01,9.75801E-01
-1.50000E-08,-3.41797E-01,9.75801E-01
-1.48000E-08,-3.41797E-01,9.70918E-01
-1.46000E-08,-3.41797E-01,9.70918E-01
-1.44000E-08,-2.44141E-01,9.75801E-01
-1.42000E-08,-2.44141E-01,9.80684E-01
-1.40000E-08,-3.41797E-01,9.90449E-01
-1.38000E-08,-3.41797E-01,9.95332E-01
-1.36000E-08,-2.44141E-01,9.85566E-01
-1.34000E-08,-2.44141E-01,9.75801E-01
-1.32000E-08,-1.46484E-01,9.75801E-01
-1.30000E-08,-4.88281E-02,9.90449E-01
-1.28000E-08,4.88281E-02,1.00021E+00
-1.26000E-08,-4.88281E-02,9.90449E-01
-1.24000E-08,-2.44141E-01,9.85566E-01
-1.22000E-08,-2.44141E-01,9.95332E-01
-1.20000E-08,-4.88281E-02,1.00510E+00
-1.18000E-08,4.88281E-02,1.00021E+00
-1.16000E-08,-4.88281E-02,9.95332E-01
-1.14000E-08,-2.44141E-01,9.95332E-01
-1.12000E-08,-2.44141E-01,9.95332E-01
-1.10000E-08,4.88281E-02,9.80684E-01
-1.08000E-08,1.46484E-01,9.70918E-01
-1.06000E-08,-4.88281E-02,9.80684E-01
-1.04000E-08,-3.41797E-01,1.00021E+00
-1.02000E-08,-3.41797E-01,1.00998E+00
-1.00000E-08,-1.46484E-01,1.00021E+00
-9.80000E-09,4.88281E-02,9.85566E-01
-9.60000E-09,4.88281E-02,9.85566E-01
-9.40000E-09,-1.46484E-01,9.95332E-01
-9.20000E-09,-1.46484E-01,9.95332E-01
-9.00000E-09,-4.88281E-02,9.90449E-01
-8.80000E-09,1.46484E-01,9.85566E-01
-8.60000E-09,2.44141E-01,9.90449E-01
-8.40000E-09,1.46484E-01,9.90449E-01
-8.20000E-09,4.88281E-02,9.85566E-01
-8.00000E-09,-1.46484E-01,9.80684E-01
-7.80000E-09,-2.44141E-01,9.80684E-01
-7.60000E-09,-1.46484E-01,9.85566E-01
-7.40000E-09,-4.88281E-02,9.90449E-01
-7.20000E-09,-1.46484E-01,9.90449E-01
-7.00000E-09,-3.41797E-01,9.95332E-01
-6.80000E-09,-3.41797E-01,9.95332E-01
-6.60000E-09,-1.46484E-01,9.90449E-01
-6.40000E-09,4.88281E-02,9.80684E-01
-6.20000E-09,4.88281E-02,9.75801E-01
-6.00000E-09,-1.46484E-01,9.75801E-01
-5.80000E-09,-1.46484E-01,9.75801E-01
-5.60000E-09,-4.88281E-02,9.80684E-01
-5.40000E-09,4.88281E-02,9.90449E-01
-5.20000E-09,-4.88281E-02,9.95332E-01
-5.00000E-09,-1.46484E-01,9.90449E-01
-4.80000E-09,-1.46484E-01,9.75801E-01
-4.60000E-09,-1.46484E-01,9.61152E-01
-4.40000E-09,-1.46484E-01,9.66035E-01
-4.20000E-09,-3.41797E-01,9.85566E-01
-4.00000E-09,-4.39453E-01,9.95332E-01
-3.80000E-09,-4.39453E-01,9.90449E-01
-3.60000E-09,-3.41797E-01,9.85566E-01
-3.40000E-09,-2.44141E-01,9.85566E-01
-3.20000E-09,-2.44141E-01,9.90449E-01
-3.00000E-09,-1.46484E-01,9.85566E-01
-2.80000E-09,2.44141E-01,9.75801E-01
-2.60000E-09,9.27734E-01,9.66035E-01
-2.40000E-09,1.80664E+00,9.66035E-01
-2.20000E-09,2.58789E+00,9.70918E-01
-2.00000E-09,3.56445E+00,9.70918E-01
-1.80000E-09,4.73633E+00,9.66035E-01
-1.60000E-09,6.10352E+00,9.56270E-01
-1.40000E-09,7.47070E+00,9.56270E-01
-1.20000E-09,8.93555E+00,9.61152E-01
-1.00000E-09,1.04980E+01,9.70918E-01
-8.00000E-10,1.21582E+01,9.66035E-01
-6.00000E-10,1.36230E+01,9.51387E-01
-4.00000E-10,1.47949E+01,9.36738E-01
-2.00000E-10,1.57715E+01,9.26973E-01
6.46338E-22,1.67480E+01,9.22090E-01
2.00000E-10,1.78223E+01,9.12324E-01
4.00000E-10,1.87988E+01,9.02559E-01
6.00000E-10,1.94824E+01,8.97676E-01
8.00000E-10,1.99707E+01,8.87910E-01
1.00000E-09,2.04590E+01,8.68379E-01
1.20000E-09,2.07520E+01,8.53730E-01
1.40000E-09,2.09473E+01,8.48848E-01
1.60000E-09,2.11426E+01,8.53730E-01
1.80000E-09,2.15332E+01,8.48848E-01
2.00000E-09,2.20215E+01,8.34199E-01
2.20000E-09,2.24121E+01,8.09785E-01
2.40000E-09,2.26074E+01,7.90254E-01
2.60000E-09,2.27051E+01,7.75605E-01
2.80000E-09,2.29980E+01,7.56074E-01
3.00000E-09,2.33887E+01,7.36543E-01
3.20000E-09,2.35840E+01,7.17012E-01
3.40000E-09,2.36816E+01,7.02363E-01
3.60000E-09,2.37793E+01,6.92598E-01
3.80000E-09,2.39746E+01,6.82832E-01
4.00000E-09,2.38770E+01,6.63301E-01
4.20000E-09,2.35840E+01,6.38887E-01
4.40000E-09,2.33887E+01,6.14473E-01
4.60000E-09,2.34863E+01,5.94941E-01
4.80000E-09,2.36816E+01,5.80293E-01
5.00000E-09,2.36816E+01,5.70527E-01
5.20000E-09,2.35840E+01,5.55879E-01
5.40000E-09,2.34863E+01,5.36348E-01
5.60000E-09,2.34863E+01,5.16816E-01
5.80000E-09,2.33887E+01,4.97285E-01
6.00000E-09,2.32910E+01,4.77754E-01
6.20000E-09,2.32910E+01,4.63105E-01
6.40000E-09,2.33887E+01,4.48457E-01
6.60000E-09,2.34863E+01,4.33809E-01
6.80000E-09,2.34863E+01,4.24043E-01
7.00000E-09,2.32910E+01,4.14277E-01
7.20000E-09,2.31934E+01,3.94746E-01
7.40000E-09,2.31934E+01,3.65449E-01
7.60000E-09,2.31934E+01,3.36152E-01
7.80000E-09,2.31934E+01,3.26387E-01
8.00000E-09,2.29980E+01,3.31270E-01
8.20000E-09,2.28027E+01,3.26387E-01
8.40000E-09,2.27051E+01,3.01973E-01
8.60000E-09,2.29004E+01,2.72676E-01
8.80000E-09,2.30957E+01,2.53145E-01
9.00000E-09,2.31934E+01,2.48262E-01
9.20000E-09,2.31934E+01,2.38496E-01
9.40000E-09,2.31934E+01,2.23848E-01
9.60000E-09,2.31934E+01,2.09199E-01
9.80000E-09,2.31934E+01,1.99434E-01
1.00000E-08,2.31934E+01,1.94551E-01
1.02000E-08,2.31934E+01,1.79902E-01
1.04000E-08,2.31934E+01,1.70137E-01
1.06000E-08,2.33887E+01,1.70137E-01
1.08000E-08,2.35840E+01,1.70137E-01
1.10000E-08,2.37793E+01,1.65254E-01
1.12000E-08,2.37793E+01,1.50605E-01
1.14000E-08,2.37793E+01,1.31074E-01
1.16000E-08,2.37793E+01,1.16426E-01
1.18000E-08,2.37793E+01,1.01777E-01
1.20000E-08,2.36816E+01,9.20117E-02
1.22000E-08,2.36816E+01,9.20117E-02
1.24000E-08,2.37793E+01,9.20117E-02
1.26000E-08,2.39746E+01,8.71289E-02
1.28000E-08,2.39746E+01,7.73633E-02
1.30000E-08,2.38770E+01,6.75977E-02
1.32000E-08,2.37793E+01,6.75977E-02
1.34000E-08,2.39746E+01,6.75977E-02
1.36000E-08,2.41699E+01,5.29492E-02
1.38000E-08,2.41699E+01,3.34180E-02
1.40000E-08,2.39746E+01,2.85352E-02
1.42000E-08,2.37793E+01,3.83008E-02
1.44000E-08,2.38770E+01,3.83008E-02
1.46000E-08,2.41699E+01,2.36523E-02
1.48000E-08,2.43652E+01,-7.61719E-04
1.50000E-08,2.42676E+01,-1.05273E-02
1.52000E-08,2.39746E+01,-7.61719E-04
1.54000E-08,2.36816E+01,9.00391E-03
1.56000E-08,2.36816E+01,9.00391E-03
1.58000E-08,2.39746E+01,9.00391E-03
1.60000E-08,2.40723E+01,1.38867E-02
1.62000E-08,2.38770E+01,1.38867E-02
1.64000E-08,2.36816E+01,9.00391E-03
1.66000E-08,2.36816E+01,-7.61719E-04
1.68000E-08,2.36816E+01,-5.64453E-03
1.70000E-08,2.35840E+01,-1.05273E-02
1.72000E-08,2.34863E+01,-1.54102E-02
1.74000E-08,2.33887E+01,-1.54102E-02
1.76000E-08,2.34863E+01,-1.54102E-02
1.78000E-08,2.35840E+01,-1.54102E-02
1.80000E-08,2.36816E+01,-2.02930E-02
1.82000E-08,2.37793E+01,-2.02930E-02
1.84000E-08,2.38770E+01,-1.54102E-02
1.86000E-08,2.37793E+01,-5.64453E-03
1.88000E-08,2.36816E+01,-7.61719E-04
1.90000E-08,2.35840E+01,-7.61719E-04
1.92000E-08,2.35840E+01,-5.64453E-03
1.94000E-08,2.35840E+01,-1.05273E-02
1.96000E-08,2.36816E+01,-1.05273E-02
1.98000E-08,2.37793E+01,-1.54102E-02
2.00000E-08,2.38770E+01,-2.51758E-02
2.02000E-08,2.37793E+01,-3.00586E-02
2.04000E-08,2.36816E+01,-2.51758E-02
2.06000E-08,2.36816E+01,-2.02930E-02
2.08000E-08,2.36816E+01,-1.54102E-02
2.10000E-08,2.36816E+01,-1.54102E-02
2.12000E-08,2.37793E+01,-1.05273E-02
2.14000E-08,2.38770E+01,-7.61719E-04
2.16000E-08,2.38770E+01,4.12109E-03
2.18000E-08,2.38770E+01,-7.61719E-04
2.20000E-08,2.38770E+01,-5.64453E-03
2.22000E-08,2.38770E+01,-5.64453E-03
2.24000E-08,2.38770E+01,-5.64453E-03
2.26000E-08,2.37793E+01,-1.05273E-02
2.28000E-08,2.37793E+01,-1.54102E-02
2.30000E-08,2.39746E+01,-2.02930E-02
2.32000E-08,2.42676E+01,-1.54102E-02
2.34000E-08,2.43652E+01,-1.05273E-02
2.36000E-08,2.41699E+01,-5.64453E-03
2.38000E-08,2.39746E+01,-7.61719E-04
2.40000E-08,2.39746E+01,-7.61719E-04
2.42000E-08,2.39746E+01,-7.61719E-04
2.44000E-08,2.39746E+01,-5.64453E-03
2.46000E-08,2.39746E+01,-5.64453E-03
2.48000E-08,2.39746E+01,4.12109E-03
2.50000E-08,2.40723E+01,9.00391E-03
2.52000E-08,2.41699E+01,4.12109E-03
2.54000E-08,2.41699E+01,-5.64453E-03
2.56000E-08,2.40723E+01,-5.64453E-03
2.58000E-08,2.39746E+01,9.00391E-03
2.60000E-08,2.39746E+01,1.38867E-02
2.62000E-08,2.40723E+01,-7.61719E-04
2.64000E-08,2.41699E+01,-1.54102E-02
2.66000E-08,2.41699E+01,-1.54102E-02
2.68000E-08,2.40723E+01,-7.61719E-04
2.70000E-08,2.39746E+01,9.00391E-03
2.72000E-08,2.38770E+01,9.00391E-03
2.74000E-08,2.38770E+01,4.12109E-03
2.76000E-08,2.39746E+01,-7.61719E-04
2.78000E-08,2.39746E+01,-1.05273E-02
2.80000E-08,2.39746E+01,-2.02930E-02
2.82000E-08,2.39746E+01,-2.51758E-02
2.84000E-08,2.40723E+01,-1.54102E-02
2.86000E-08,2.41699E+01,-7.61719E-04
2.88000E-08,2.40723E+01,4.12109E-03
2.90000E-08,2.38770E+01,4.12109E-03
2.92000E-08,2.39746E+01,-7.61719E-04
2.94000E-08,2.41699E+01,-5.64453E-03
2.96000E-08,2.42676E+01,-5.64453E-03
2.98000E-08,2.39746E+01,-5.64453E-03
3.00000E-08,2.37793E+01,-5.64453E-03
3.02000E-08,2.38770E+01,-7.61719E-04
3.04000E-08,2.41699E+01,-5.64453E-03
3.06000E-08,2.42676E+01,-1.54102E-02
3.08000E-08,2.41699E+01,-1.54102E-02
3.10000E-08,2.40723E+01,-5.64453E-03
3.12000E-08,2.41699E+01,4.12109E-03
3.14000E-08,2.42676E+01,4.12109E-03
3.16000E-08,2.41699E+01,-5.64453E-03
3.18000E-08,2.40723E+01,-5.64453E-03
3.20000E-08,2.40723E+01,4.12109E-03
3.22000E-08,2.41699E+01,9.00391E-03
3.24000E-08,2.42676E+01,-7.61719E-04
3.26000E-08,2.43652E+01,-2.51758E-02
3.28000E-08,2.43652E+01,-3.00586E-02
3.30000E-08,2.42676E+01,-1.05273E-02
3.32000E-08,2.41699E+01,1.38867E-02
3.34000E-08,2.40723E+01,2.36523E-02
3.36000E-08,2.40723E+01,9.00391E-03
3.38000E-08,2.41699E+01,-5.64453E-03
3.40000E-08,2.42676E+01,-1.05273E-02
3.42000E-08,2.41699E+01,-5.64453E-03
3.44000E-08,2.40723E+01,4.12109E-03
3.46000E-08,2.41699E+01,9.00391E-03
3.48000E-08,2.42676E+01,9.00391E-03
3.50000E-08,2.42676E+01,9.00391E-03
3.52000E-08,2.41699E+01,4.12109E-03
3.54000E-08,2.41699E+01,4.12109E-03
3.56000E-08,2.41699E+01,4.12109E-03
3.58000E-08,2.40723E+01,4.12109E-03
3.60000E-08,2.39746E+01,4.12109E-03
3.62000E-08,2.39746E+01,-7.61719E-04
3.64000E-08,2.39746E+01,-7.61719E-04
3.66000E-08,2.40723E+01,4.12109E-03
3.68000E-08,2.41699E+01,1.38867E-02
3.70000E-08,2.42676E+01,1.38867E-02
3.72000E-08,2.43652E+01,9.00391E-03
3.74000E-08,2.42676E+01,4.12109E-03
3.76000E-08,2.39746E+01,9.00391E-03
3.78000E-08,2.38770E+01,1.38867E-02
3.80000E-08,2.39746E+01,9.00391E-03
3.82000E-08,2.41699E+01,-7.61719E-04
3.84000E-08,2.43652E+01,-7.61719E-04
3.86000E-08,2.43652E+01,4.12109E-03
3.88000E-08,2.43652E+01,1.38867E-02
3.90000E-08,2.43652E+01,1.87695E-02
3.92000E-08,2.42676E+01,1.87695E-02
3.94000E-08,2.40723E+01,1.38867E-02
3.96000E-08,2.39746E+01,9.00391E-03
3.98000E-08,2.39746E+01,9.00391E-03
4.00000E-08,2.39746E+01,1.87695E-02
4.02000E-08,2.40723E+01,2.85352E-02
4.04000E-08,2.42676E+01,2.36523E-02
4.06000E-08,2.44629E+01,9.00391E-03
4.08000E-08,2.44629E+01,4.12109E-03
4.10000E-08,2.42676E+01,1.87695E-02
4.12000E-08,2.41699E+01,2.85352E-02
4.14000E-08,2.41699E+01,1.38867E-02
4.16000E-08,2.42676E+01,-7.61719E-04
4.18000E-08,2.41699E+01,9.00391E-03
4.20000E-08,2.41699E+01,2.36523E-02
4.22000E-08,2.42676E+01,2.36523E-02
4.24000E-08,2.43652E+01,9.00391E-03
4.26000E-08,2.42676E+01,4.12109E-03
4.28000E-08,2.40723E+01,1.38867E-02
4.30000E-08,2.40723E+01,1.87695E-02
4.32000E-08,2.42676E+01,9.00391E-03
4.34000E-08,2.43652E+01,4.12109E-03
4.36000E-08,2.42676E+01,1.38867E-02
4.38000E-08,2.42676E+01,2.85352E-02
4.40000E-08,2.43652E+01,2.36523E-02
4.42000E-08,2.44629E+01,9.00391E-03
4.44000E-08,2.43652E+01,-7.61719E-04
4.46000E-08,2.41699E+01,1.38867E-02
4.48000E-08,2.40723E+01,2.85352E-02
4.50000E-08,2.42676E+01,3.34180E-02
4.52000E-08,2.43652E+01,2.85352E-02
4.54000E-08,2.42676E+01,2.36523E-02
4.56000E-08,2.41699E+01,1.87695E-02
4.58000E-08,2.41699E+01,9.00391E-03
4.60000E-08,2.42676E+01,4.12109E-03
4.62000E-08,2.42676E+01,9.00391E-03
4.64000E-08,2.40723E+01,1.38867E-02
4.66000E-08,2.39746E+01,1.87695E-02
4.68000E-08,2.41699E+01,1.87695E-02
4.70000E-08,2.44629E+01,2.36523E-02
4.72000E-08,2.44629E+01,2.36523E-02
4.74000E-08,2.41699E+01,2.36523E-02
4.76000E-08,2.40723E+01,1.87695E-02
4.78000E-08,2.42676E+01,2.36523E-02
4.80000E-08,2.43652E+01,2.85352E-02
4.82000E-08,2.42676E+01,2.85352E-02
4.84000E-08,2.40723E+01,2.36523E-02
4.86000E-08,2.40723E+01,1.87695E-02
4.88000E-08,2.41699E+01,1.38867E-02
4.90000E-08,2.40723E+01,1.38867E-02
4.92000E-08,2.39746E+01,9.00391E-03
4.94000E-08,2.41699E+01,9.00391E-03
4.96000E-08,2.43652E+01,1.38867E-02
4.98000E-08,2.43652E+01,2.36523E-02
5.00000E-08,2.41699E+01,1.87695E-02
5.02000E-08,2.40723E+01,9.00391E-03
5.04000E-08,2.40723E+01,4.12109E-03
5.06000E-08,2.40723E+01,1.38867E-02
5.08000E-08,2.40723E+01,1.87695E-02
5.10000E-08,2.41699E+01,1.38867E-02
5.12000E-08,2.42676E+01,1.38867E-02
5.14000E-08,2.43652E+01,1.87695E-02
5.16000E-08,2.43652E+01,1.87695E-02
5.18000E-08,2.43652E+01,4.12109E-03
5.20000E-08,2.43652E+01,-5.64453E-03
5.22000E-08,2.42676E+01,4.12109E-03
5.24000E-08,2.41699E+01,1.87695E-02
5.26000E-08,2.41699E+01,1.87695E-02
5.28000E-08,2.42676E+01,4.12109E-03
5.30000E-08,2.42676E+01,-5.64453E-03
5.32000E-08,2.41699E+01,-5.64453E-03
5.34000E-08,2.41699E+01,-5.64453E-03
5.36000E-08,2.42676E+01,-7.61719E-04
5.38000E-08,2.42676E+01,4.12109E-03
5.40000E-08,2.41699E+01,9.00391E-03
5.42000E-08,2.41699E+01,-7.61719E-04
5.44000E-08,2.42676E+01,-1.54102E-02
5.46000E-08,2.41699E+01,-2.02930E-02
5.48000E-08,2.40723E+01,-1.05273E-02
5.50000E-08,2.39746E+01,9.00391E-03
5.52000E-08,2.39746E+01,1.87695E-02
5.54000E-08,2.39746E+01,1.87695E-02
5.56000E-08,2.39746E+01,9.00391E-03
5.58000E-08,2.39746E+01,-7.61719E-04
5.60000E-08,2.39746E+01,-7.61719E-04
5.62000E-08,2.40723E+01,4.12109E-03
5.64000E-08,2.40723E+01,9.00391E-03
5.66000E-08,2.40723E+01,4.12109E-03
5.68000E-08,2.40723E+01,-5.64453E-03
5.70000E-08,2.40723E+01,-1.05273E-02
5.72000E-08,2.41699E+01,-1.05273E-02
5.74000E-08,2.41699E+01,-5.64453E-03
5.76000E-08,2.40723E+01,-5.64453E-03
5.78000E-08,2.39746E+01,-1.05273E-02
5.80000E-08,2.40723E+01,-5.64453E-03
5.82000E-08,2.41699E+01,-7.61719E-04
5.84000E-08,2.41699E+01,4.12109E-03
5.86000E-08,2.41699E+01,4.12109E-03
5.88000E-08,2.41699E+01,9.00391E-03
5.90000E-08,2.42676E+01,1.38867E-02
5.92000E-08,2.43652E+01,9.00391E-03
5.94000E-08,2.42676E+01,-5.64453E-03
5.96000E-08,2.40723E+01,-1.05273E-02
5.98000E-08,2.40723E+01,4.12109E-03
6.00000E-08,2.40723E+01,1.87695E-02
6.02000E-08,2.40723E+01,1.38867E-02
6.04000E-08,2.39746E+01,4.12109E-03
6.06000E-08,2.38770E+01,1.38867E-02
6.08000E-08,2.39746E+01,2.36523E-02
6.10000E-08,2.41699E+01,1.87695E-02
6.12000E-08,2.42676E+01,4.12109E-03
6.14000E-08,2.42676E+01,4.12109E-03
6.16000E-08,2.40723E+01,1.38867E-02
6.18000E-08,2.38770E+01,1.87695E-02
6.20000E-08,2.38770E+01,9.00391E-03
6.22000E-08,2.41699E+01,4.12109E-03
6.24000E-08,2.42676E+01,4.12109E-03
6.26000E-08,2.40723E+01,9.00391E-03
6.28000E-08,2.37793E+01,9.00391E-03
6.30000E-08,2.37793E+01,9.00391E-03
6.32000E-08,2.41699E+01,9.00391E-03
6.34000E-08,2.44629E+01,4.12109E-03
6.36000E-08,2.43652E+01,-7.61719E-04
6.38000E-08,2.40723E+01,-7.61719E-04
6.40000E-08,2.39746E+01,9.00391E-03
6.42000E-08,2.40723E+01,9.00391E-03
6.44000E-08,2.40723E+01,-7.61719E-04
6.46000E-08,2.39746E+01,-1.54102E-02
6.48000E-08,2.39746E+01,-1.05273E-02
6.50000E-08,2.41699E+01,9.00391E-03
6.52000E-08,2.42676E+01,2.36523E-02
6.54000E-08,2.41699E+01,9.00391E-03
6.56000E-08,2.39746E+01,-1.05273E-02
6.58000E-08,2.40723E+01,-1.54102E-02
6.60000E-08,2.41699E+01,-7.61719E-04
6.62000E-08,2.41699E+01,1.38867E-02
6.64000E-08,2.40723E+01,1.87695E-02
6.66000E-08,2.40723E+01,1.38867E-02
6.68000E-08,2.41699E+01,9.00391E-03
6.70000E-08,2.41699E+01,4.12109E-03
6.72000E-08,2.40723E+01,-5.64453E-03
6.74000E-08,2.40723E+01,-1.05273E-02
6.76000E-08,2.41699E+01,-1.05273E-02
6.78000E-08,2.42676E+01,-5.64453E-03
6.80000E-08,2.41699E+01,-7.61719E-04
6.82000E-08,2.40723E+01,4.12109E-03
6.84000E-08,2.40723E+01,4.12109E-03
6.86000E-08,2.40723E+01,-7.61719E-04
6.88000E-08,2.40723E+01,-7.61719E-04
6.90000E-08,2.41699E+01,-7.61719E-04
6.92000E-08,2.42676E+01,4.12109E-03
6.94000E-08,2.42676E+01,4.12109E-03
6.96000E-08,2.40723E+01,-7.61719E-04
6.98000E-08,2.38770E+01,-5.64453E-03
7.00000E-08,2.39746E+01,-1.05273E-02
7.02000E-08,2.41699E+01,-1.05273E-02
7.04000E-08,2.42676E+01,-5.64453E-03
7.06000E-08,2.40723E+01,4.12109E-03
7.08000E-08,2.39746E+01,9.00391E-03
7.10000E-08,2.40723E+01,-7.61719E-04
7.12000E-08,2.42676E+01,-1.05273E-02
7.14000E-08,2.41699E+01,-1.05273E-02
7.16000E-08,2.40723E+01,-7.61719E-04
7.18000E-08,2.40723E+01,9.00391E-03
7.20000E-08,2.40723E+01,1.38867E-02
7.22000E-08,2.40723E+01,9.00391E-03
7.24000E-08,2.40723E+01,9.00391E-03
7.26000E-08,2.41699E+01,9.00391E-03
7.28000E-08,2.41699E+01,9.00391E-03
7.30000E-08,2.40723E+01,4.12109E-03
7.32000E-08,2.39746E+01,-5.64453E-03
7.34000E-08,2.41699E+01,-1.05273E-02
7.36000E-08,2.43652E+01,-1.05273E-02
7.38000E-08,2.43652E+01,-1.05273E-02
7.40000E-08,2.41699E+01,-1.05273E-02
7.42000E-08,2.41699E+01,-5.64453E-03
7.44000E-08,2.42676E+01,-5.64453E-03
7.46000E-08,2.43652E+01,-1.05273E-02
7.48000E-08,2.43652E+01,-1.05273E-02
7.50000E-08,2.43652E+01,-5.64453E-03
7.52000E-08,2.43652E+01,-7.61719E-04
7.54000E-08,2.42676E+01,-1.05273E-02
7.56000E-08,2.41699E+01,-2.02930E-02
7.58000E-08,2.40723E+01,-2.02930E-02
7.60000E-08,2.41699E+01,-5.64453E-03
7.62000E-08,2.42676E+01,4.12109E-03
7.64000E-08,2.43652E+01,-5.64453E-03
7.66000E-08,2.43652E+01,-1.54102E-02
7.68000E-08,2.42676E+01,-1.54102E-02
7.70000E-08,2.41699E+01,-5.64453E-03
7.72000E-08,2.41699E+01,-7.61719E-04
7.74000E-08,2.42676E+01,-1.54102E-02
7.76000E-08,2.42676E+01,-2.51758E-02
7.78000E-08,2.41699E+01,-2.02930E-02
7.80000E-08,2.40723E+01,-5.64453E-03
7.82000E-08,2.40723E+01,4.12109E-03
7.84000E-08,2.42676E+01,-7.61719E-04
7.86000E-08,2.43652E+01,-5.64453E-03
7.88000E-08,2.42676E+01,-1.05273E-02
7.90000E-08,2.41699E+01,-1.54102E-02
7.92000E-08,2.42676E+01,-1.05273E-02
7.94000E-08,2.45605E+01,-5.64453E-03
7.96000E-08,2.46582E+01,-5.64453E-03
7.98000E-08,2.44629E+01,-1.54102E-02
8.00000E-08,2.42676E+01,-2.02930E-02
8.02000E-08,2.44629E+01,-1.54102E-02
8.04000E-08,2.45605E+01,-7.61719E-04
8.06000E-08,2.43652E+01,4.12109E-03
8.08000E-08,2.40723E+01,4.12109E-03
8.10000E-08,2.40723E+01,4.12109E-03
8.12000E-08,2.41699E+01,9.00391E-03
8.14000E-08,2.41699E+01,4.12109E-03
8.16000E-08,2.39746E+01,-1.05273E-02
8.18000E-08,2.38770E+01,-1.54102E-02
8.20000E-08,2.39746E+01,-1.05273E-02
8.22000E-08,2.39746E+01,-7.61719E-04
8.24000E-08,2.40723E+01,-5.64453E-03
8.26000E-08,2.42676E+01,-2.02930E-02
8.28000E-08,2.45605E+01,-2.51758E-02
8.30000E-08,2.45605E+01,-2.02930E-02
8.32000E-08,2.42676E+01,-5.64453E-03
8.34000E-08,2.40723E+01,-7.61719E-04
8.36000E-08,2.42676E+01,-5.64453E-03
8.38000E-08,2.44629E+01,-1.05273E-02
8.40000E-08,2.43652E+01,-1.05273E-02
8.42000E-08,2.40723E+01,-1.05273E-02
8.44000E-08,2.39746E+01,-5.64453E-03
8.46000E-08,2.41699E+01,-7.61719E-04
8.48000E-08,2.42676E+01,4.12109E-03
8.50000E-08,2.41699E+01,4.12109E-03
8.52000E-08,2.40723E+01,-5.64453E-03
8.54000E-08,2.41699E+01,-1.54102E-02
8.56000E-08,2.42676E+01,-1.05273E-02
8.58000E-08,2.42676E+01,-5.64453E-03
8.60000E-08,2.40723E+01,-5.64453E-03
8.62000E-08,2.40723E+01,-1.54102E-02
8.64000E-08,2.41699E+01,-1.05273E-02
8.66000E-08,2.42676E+01,4.12109E-03
8.68000E-08,2.42676E+01,4.12109E-03
8.70000E-08,2.42676E+01,-1.54102E-02
8.72000E-08,2.43652E+01,-3.49414E-02
8.74000E-08,2.44629E+01,-2.51758E-02
8.76000E-08,2.43652E+01,-7.61719E-04
8.78000E-08,2.40723E+01,4.12109E-03
8.80000E-08,2.39746E+01,-5.64453E-03
8.82000E-08,2.41699E+01,-1.54102E-02
8.84000E-08,2.44629E+01,-1.05273E-02
8.86000E-08,2.44629E+01,-5.64453E-03
8.88000E-08,2.43652E+01,-5.64453E-03
8.90000E-08,2.43652E+01,-1.05273E-02
8.92000E-08,2.43652E+01,-1.54102E-02
8.94000E-08,2.42676E+01,-1.05273E-02
8.96000E-08,2.41699E+01,-5.64453E-03
8.98000E-08,2.41699E+01,-7.61719E-04
9.00000E-08,2.43652E+01,-7.61719E-04
9.02000E-08,2.44629E+01,-5.64453E-03
9.04000E-08,2.43652E+01,-1.54102E-02
9.06000E-08,2.41699E+01,-2.02930E-02
9.08000E-08,2.41699E+01,-1.54102E-02
9.10000E-08,2.42676E+01,-5.64453E-03
9.12000E-08,2.43652E+01,-7.61719E-04
9.14000E-08,2.42676E+01,-1.05273E-02
9.16000E-08,2.41699E+01,-2.02930E-02
9.18000E-08,2.42676E+01,-2.02930E-02
9.20000E-08,2.43652E+01,-1.54102E-02
9.22000E-08,2.43652E+01,-1.05273E-02
9.24000E-08,2.42676E+01,-1.05273E-02
9.26000E-08,2.43652E+01,-1.54102E-02
9.28000E-08,2.45605E+01,-2.51758E-02
9.30000E-08,2.46582E+01,-3.00586E-02
9.32000E-08,2.46582E+01,-3.00586E-02
9.34000E-08,2.45605E+01,-2.02930E-02
9.36000E-08,2.43652E+01,-5.64453E-03
9.38000E-08,2.42676E+01,-7.61719E-04
9.40000E-08,2.41699E+01,-5.64453E-03
9.42000E-08,2.41699E+01,-1.05273E-02
9.44000E-08,2.42676E+01,-5.64453E-03
9.46000E-08,2.43652E+01,-7.61719E-04
9.48000E-08,2.43652E+01,-5.64453E-03
9.50000E-08,2.43652E+01,-1.54102E-02
9.52000E-08,2.41699E+01,-2.02930E-02
9.54000E-08,2.40723E+01,-2.51758E-02
9.56000E-08,2.41699E+01,-2.51758E-02
9.58000E-08,2.43652E+01,-2.51758E-02
9.60000E-08,2.43652E+01,-2.51758E-02
9.62000E-08,2.40723E+01,-1.54102E-02
9.64000E-08,2.39746E+01,-7.61719E-04
9.66000E-08,2.41699E+01,9.00391E-03
9.68000E-08,2.43652E+01,-7.61719E-04
9.70000E-08,2.42676E+01,-2.02930E-02
