9.945747160886897, 51.863073808278386
14.662147531393602, 42.12355516559654
18.429240626329292, 37.27330601269562
23.788801317054453, 32.378744890245855
33.73783004932118, 26.79520982420271
46.708571926010954, 22.456559328424362
61.99576602566459, 19.31814194372208
85.31495925457455, 16.308788884433277
115.302702592912, 13.871118596448754
165.50710641944963, 11.441186564186696
236.14432818490837, 9.470318509719373
334.905365984201, 7.8359214927688745
473.18559418300015, 6.517132812502376
702.62772405467, 5.3159661372264555
1014.655764536751, 4.522899366599069
1564.4593462987252, 3.858546832141558
2758.177430209085, 3.4388049332848905
4686.572792683479, 3.199957567491178
7144.8873492432685, 3.0380001000264394
10722.41989949494, 2.8994344792150732
15825.051633335863, 2.7734792172713503
23551.577980326223, 2.6474493249333735
35050.55390751122, 2.527146367076754
53436.11851899811, 2.4109906233639227
80938.91616306537, 2.3160059260732924
140100.81504933094, 2.221024237857045
206772.59917162286, 2.1778904229848632
310306.17050427233, 2.1457719518918155
461812.0775677516, 2.1293985630795818
687290.2161141739, 2.116621453103731
999863.0952562771, 2.110351880848486
