9.875159349118917, 15.335207930341243
11.24224214025587, 14.761956089430882
12.663332113012714, 14.208546480826211
13.523328524829054, 13.860207665481603
14.78463012340851, 13.497032927147336
16.388608681988668, 13.023363448610464
18.123311444092998, 12.609400661626845
19.8948800312362, 12.24171129554291
22.16014520159746, 11.846736518965903
24.503152444584675, 11.486614412809976
27.09368405137418, 11.13029922348025
30.232291454447427, 10.754347387603145
34.04334066216546, 10.357360445936381
38.333896228758604, 9.972415792189235
45.82636522874876, 9.458946036103857
52.28009243957375, 9.049437872847179
61.05116624456847, 8.61022202594528
70.00420309219676, 8.226229205363886
80.99886540980825, 7.86024159950642
95.99700920865486, 7.451696768810308
113.04587303021795, 7.082723201440007
136.16289285078847, 6.698532815956629
166.36107285813634, 6.335347737655436
203.24827697092417, 5.992927660224435
248.28760287746275, 5.705386513664632
303.2844708165098, 5.456408940149462
370.4395664915259, 5.240062082287441
452.4367634979337, 5.054862725730693
552.5593478494495, 4.892405989174623
674.7624433831734, 4.787250648716665
823.9637688394928, 4.699328964603815
1013.4736747411445, 4.617159604990118
1228.5192563422113, 4.570863818612338
1499.9794428480832, 4.54585161162559
2235.894660353976, 4.5432900567839525
3332.862297570654, 4.540728501942311
4968.020762127228, 4.538166947100674
7405.415552546987, 4.535605392259036
11053.845954229448, 4.5426480066892125
16454.37903206444, 4.530482282575758
24527.174950729855, 4.52792072773412
36559.01681348641, 4.547607388110535
54494.37148945335, 4.55542833370399
81230.22939652026, 4.552866778862349
121083.15019448087, 4.550305224020711
180482.77962322842, 4.564059027005648
269030.6758332616, 4.561497472164007
401021.6636201813, 4.558935917322369
597769.6565441818, 4.556374362480732
891045.5336981096, 4.5538128076390905
1328207.5033941907, 4.551251252797453
1979848.509818493, 4.548689697955815
2951195.5863926336, 4.546128143114174
4399063.325850384, 4.548016231316147
6556953.621686027, 4.573635749084048
9943527.934087886, 4.557275774344024
