in s,C1 in V,C4 in V
-5.12000E-08,3.41797E-01,-6.84355E-01
-5.10000E-08,4.39453E-01,-6.89238E-01
-5.08000E-08,5.37109E-01,-6.99004E-01
-5.06000E-08,5.37109E-01,-6.99004E-01
-5.04000E-08,6.34766E-01,-6.89238E-01
-5.02000E-08,6.34766E-01,-6.84355E-01
-5.00000E-08,5.37109E-01,-6.89238E-01
-4.98000E-08,3.41797E-01,-6.99004E-01
-4.96000E-08,3.41797E-01,-7.03887E-01
-4.94000E-08,5.37109E-01,-6.99004E-01
-4.92000E-08,6.34766E-01,-6.99004E-01
-4.90000E-08,3.41797E-01,-7.03887E-01
-4.88000E-08,1.46484E-01,-6.99004E-01
-4.86000E-08,2.44141E-01,-6.89238E-01
-4.84000E-08,4.39453E-01,-6.89238E-01
-4.82000E-08,4.39453E-01,-7.03887E-01
-4.80000E-08,4.39453E-01,-7.23418E-01
-4.78000E-08,5.37109E-01,-7.23418E-01
-4.76000E-08,5.37109E-01,-7.03887E-01
-4.74000E-08,4.39453E-01,-6.94121E-01
-4.72000E-08,4.39453E-01,-7.03887E-01
-4.70000E-08,6.34766E-01,-7.13652E-01
-4.68000E-08,7.32422E-01,-7.03887E-01
-4.66000E-08,6.34766E-01,-6.84355E-01
-4.64000E-08,5.37109E-01,-6.79473E-01
-4.62000E-08,7.32422E-01,-6.94121E-01
-4.60000E-08,8.30078E-01,-7.03887E-01
-4.58000E-08,6.34766E-01,-6.94121E-01
-4.56000E-08,3.41797E-01,-6.79473E-01
-4.54000E-08,4.39453E-01,-6.89238E-01
-4.52000E-08,5.37109E-01,-7.08770E-01
-4.50000E-08,4.39453E-01,-7.18535E-01
-4.48000E-08,3.41797E-01,-7.13652E-01
-4.46000E-08,4.39453E-01,-7.08770E-01
-4.44000E-08,5.37109E-01,-7.08770E-01
-4.42000E-08,5.37109E-01,-7.08770E-01
-4.40000E-08,5.37109E-01,-7.08770E-01
-4.38000E-08,7.32422E-01,-7.08770E-01
-4.36000E-08,7.32422E-01,-7.08770E-01
-4.34000E-08,4.39453E-01,-6.99004E-01
-4.32000E-08,1.46484E-01,-6.84355E-01
-4.30000E-08,2.44141E-01,-6.79473E-01
-4.28000E-08,4.39453E-01,-6.89238E-01
-4.26000E-08,4.39453E-01,-6.94121E-01
-4.24000E-08,3.41797E-01,-6.89238E-01
-4.22000E-08,3.41797E-01,-6.84355E-01
-4.20000E-08,4.39453E-01,-6.84355E-01
-4.18000E-08,4.39453E-01,-6.89238E-01
-4.16000E-08,2.44141E-01,-6.84355E-01
-4.14000E-08,2.44141E-01,-6.79473E-01
-4.12000E-08,4.39453E-01,-6.89238E-01
-4.10000E-08,6.34766E-01,-7.08770E-01
-4.08000E-08,7.32422E-01,-7.18535E-01
-4.06000E-08,6.34766E-01,-7.13652E-01
-4.04000E-08,5.37109E-01,-7.03887E-01
-4.02000E-08,5.37109E-01,-6.99004E-01
-4.00000E-08,5.37109E-01,-7.03887E-01
-3.98000E-08,5.37109E-01,-6.99004E-01
-3.96000E-08,4.39453E-01,-6.89238E-01
-3.94000E-08,3.41797E-01,-6.84355E-01
-3.92000E-08,4.39453E-01,-6.99004E-01
-3.90000E-08,6.34766E-01,-7.13652E-01
-3.88000E-08,6.34766E-01,-7.13652E-01
-3.86000E-08,5.37109E-01,-6.99004E-01
-3.84000E-08,5.37109E-01,-6.89238E-01
-3.82000E-08,6.34766E-01,-6.99004E-01
-3.80000E-08,5.37109E-01,-7.03887E-01
-3.78000E-08,3.41797E-01,-6.99004E-01
-3.76000E-08,2.44141E-01,-6.89238E-01
-3.74000E-08,3.41797E-01,-6.94121E-01
-3.72000E-08,4.39453E-01,-6.99004E-01
-3.70000E-08,3.41797E-01,-6.94121E-01
-3.68000E-08,3.41797E-01,-6.89238E-01
-3.66000E-08,5.37109E-01,-6.94121E-01
-3.64000E-08,7.32422E-01,-7.03887E-01
-3.62000E-08,5.37109E-01,-7.08770E-01
-3.60000E-08,1.46484E-01,-7.03887E-01
-3.58000E-08,1.46484E-01,-7.08770E-01
-3.56000E-08,3.41797E-01,-7.13652E-01
-3.54000E-08,3.41797E-01,-7.08770E-01
-3.52000E-08,1.46484E-01,-6.89238E-01
-3.50000E-08,-4.88281E-02,-6.74590E-01
-3.48000E-08,1.46484E-01,-6.84355E-01
-3.46000E-08,5.37109E-01,-7.03887E-01
-3.44000E-08,7.32422E-01,-7.08770E-01
-3.42000E-08,7.32422E-01,-6.99004E-01
-3.40000E-08,7.32422E-01,-6.99004E-01
-3.38000E-08,7.32422E-01,-7.13652E-01
-3.36000E-08,6.34766E-01,-7.13652E-01
-3.34000E-08,4.39453E-01,-6.94121E-01
-3.32000E-08,2.44141E-01,-6.84355E-01
-3.30000E-08,2.44141E-01,-6.99004E-01
-3.28000E-08,3.41797E-01,-7.18535E-01
-3.26000E-08,4.39453E-01,-7.23418E-01
-3.24000E-08,3.41797E-01,-7.13652E-01
-3.22000E-08,3.41797E-01,-7.08770E-01
-3.20000E-08,4.39453E-01,-6.99004E-01
-3.18000E-08,5.37109E-01,-6.84355E-01
-3.16000E-08,5.37109E-01,-6.84355E-01
-3.14000E-08,3.41797E-01,-6.99004E-01
-3.12000E-08,2.44141E-01,-7.03887E-01
-3.10000E-08,2.44141E-01,-6.89238E-01
-3.08000E-08,3.41797E-01,-6.74590E-01
-3.06000E-08,3.41797E-01,-6.84355E-01
-3.04000E-08,3.41797E-01,-7.03887E-01
-3.02000E-08,3.41797E-01,-6.99004E-01
-3.00000E-08,4.39453E-01,-6.84355E-01
-2.98000E-08,4.39453E-01,-6.79473E-01
-2.96000E-08,3.41797E-01,-6.84355E-01
-2.94000E-08,2.44141E-01,-6.89238E-01
-2.92000E-08,3.41797E-01,-6.84355E-01
-2.90000E-08,5.37109E-01,-6.84355E-01
-2.88000E-08,5.37109E-01,-6.84355E-01
-2.86000E-08,4.39453E-01,-6.84355E-01
-2.84000E-08,4.39453E-01,-6.84355E-01
-2.82000E-08,6.34766E-01,-6.89238E-01
-2.80000E-08,7.32422E-01,-6.94121E-01
-2.78000E-08,6.34766E-01,-6.89238E-01
-2.76000E-08,4.39453E-01,-6.94121E-01
-2.74000E-08,3.41797E-01,-7.08770E-01
-2.72000E-08,4.39453E-01,-7.23418E-01
-2.70000E-08,6.34766E-01,-7.18535E-01
-2.68000E-08,7.32422E-01,-7.08770E-01
-2.66000E-08,7.32422E-01,-7.03887E-01
-2.64000E-08,5.37109E-01,-7.03887E-01
-2.62000E-08,2.44141E-01,-7.03887E-01
-2.60000E-08,1.46484E-01,-7.03887E-01
-2.58000E-08,3.41797E-01,-7.13652E-01
-2.56000E-08,6.34766E-01,-7.18535E-01
-2.54000E-08,5.37109E-01,-7.13652E-01
-2.52000E-08,2.44141E-01,-6.99004E-01
-2.50000E-08,1.46484E-01,-6.89238E-01
-2.48000E-08,3.41797E-01,-6.84355E-01
-2.46000E-08,6.34766E-01,-6.84355E-01
-2.44000E-08,6.34766E-01,-6.84355E-01
-2.42000E-08,4.39453E-01,-6.84355E-01
-2.40000E-08,2.44141E-01,-6.89238E-01
-2.38000E-08,2.44141E-01,-6.94121E-01
-2.36000E-08,3.41797E-01,-6.94121E-01
-2.34000E-08,3.41797E-01,-6.89238E-01
-2.32000E-08,3.41797E-01,-6.89238E-01
-2.30000E-08,3.41797E-01,-6.94121E-01
-2.28000E-08,4.39453E-01,-6.99004E-01
-2.26000E-08,5.37109E-01,-7.03887E-01
-2.24000E-08,4.39453E-01,-7.03887E-01
-2.22000E-08,3.41797E-01,-7.08770E-01
-2.20000E-08,3.41797E-01,-7.03887E-01
-2.18000E-08,5.37109E-01,-6.99004E-01
-2.16000E-08,7.32422E-01,-6.94121E-01
-2.14000E-08,7.32422E-01,-6.99004E-01
-2.12000E-08,5.37109E-01,-7.03887E-01
-2.10000E-08,2.44141E-01,-6.99004E-01
-2.08000E-08,1.46484E-01,-6.94121E-01
-2.06000E-08,2.44141E-01,-6.94121E-01
-2.04000E-08,3.41797E-01,-6.99004E-01
-2.02000E-08,3.41797E-01,-6.99004E-01
-2.00000E-08,3.41797E-01,-6.94121E-01
-1.98000E-08,4.39453E-01,-6.94121E-01
-1.96000E-08,5.37109E-01,-7.03887E-01
-1.94000E-08,5.37109E-01,-7.08770E-01
-1.92000E-08,4.39453E-01,-7.03887E-01
-1.90000E-08,3.41797E-01,-6.99004E-01
-1.88000E-08,3.41797E-01,-7.03887E-01
-1.86000E-08,4.39453E-01,-7.08770E-01
-1.84000E-08,5.37109E-01,-6.99004E-01
-1.82000E-08,5.37109E-01,-6.84355E-01
-1.80000E-08,4.39453E-01,-6.74590E-01
-1.78000E-08,3.41797E-01,-6.84355E-01
-1.76000E-08,3.41797E-01,-6.94121E-01
-1.74000E-08,4.39453E-01,-6.94121E-01
-1.72000E-08,4.39453E-01,-6.84355E-01
-1.70000E-08,3.41797E-01,-6.79473E-01
-1.68000E-08,1.46484E-01,-6.89238E-01
-1.66000E-08,1.46484E-01,-6.99004E-01
-1.64000E-08,3.41797E-01,-6.99004E-01
-1.62000E-08,5.37109E-01,-6.94121E-01
-1.60000E-08,5.37109E-01,-6.89238E-01
-1.58000E-08,5.37109E-01,-6.89238E-01
-1.56000E-08,6.34766E-01,-6.89238E-01
-1.54000E-08,8.30078E-01,-6.84355E-01
-1.52000E-08,1.02539E+00,-6.84355E-01
-1.50000E-08,1.02539E+00,-6.94121E-01
-1.48000E-08,8.30078E-01,-6.99004E-01
-1.46000E-08,5.37109E-01,-6.99004E-01
-1.44000E-08,3.41797E-01,-6.94121E-01
-1.42000E-08,4.39453E-01,-6.99004E-01
-1.40000E-08,6.34766E-01,-7.03887E-01
-1.38000E-08,8.30078E-01,-7.03887E-01
-1.36000E-08,8.30078E-01,-7.03887E-01
-1.34000E-08,7.32422E-01,-7.08770E-01
-1.32000E-08,6.34766E-01,-7.08770E-01
-1.30000E-08,6.34766E-01,-7.03887E-01
-1.28000E-08,6.34766E-01,-6.89238E-01
-1.26000E-08,5.37109E-01,-6.89238E-01
-1.24000E-08,3.41797E-01,-6.99004E-01
-1.22000E-08,1.46484E-01,-7.08770E-01
-1.20000E-08,1.46484E-01,-7.03887E-01
-1.18000E-08,3.41797E-01,-6.89238E-01
-1.16000E-08,6.34766E-01,-6.89238E-01
-1.14000E-08,7.32422E-01,-7.03887E-01
-1.12000E-08,6.34766E-01,-7.08770E-01
-1.10000E-08,4.39453E-01,-6.99004E-01
-1.08000E-08,3.41797E-01,-6.84355E-01
-1.06000E-08,4.39453E-01,-6.79473E-01
-1.04000E-08,5.37109E-01,-6.84355E-01
-1.02000E-08,5.37109E-01,-6.84355E-01
-1.00000E-08,5.37109E-01,-6.89238E-01
-9.80000E-09,5.37109E-01,-6.99004E-01
-9.60000E-09,4.39453E-01,-7.03887E-01
-9.40000E-09,4.39453E-01,-6.99004E-01
-9.20000E-09,6.34766E-01,-6.89238E-01
-9.00000E-09,8.30078E-01,-6.94121E-01
-8.80000E-09,7.32422E-01,-7.03887E-01
-8.60000E-09,4.39453E-01,-7.03887E-01
-8.40000E-09,2.44141E-01,-6.89238E-01
-8.20000E-09,4.39453E-01,-6.84355E-01
-8.00000E-09,6.34766E-01,-6.89238E-01
-7.80000E-09,6.34766E-01,-6.99004E-01
-7.60000E-09,5.37109E-01,-6.99004E-01
-7.40000E-09,5.37109E-01,-6.99004E-01
-7.20000E-09,5.37109E-01,-7.03887E-01
-7.00000E-09,4.39453E-01,-7.13652E-01
-6.80000E-09,4.39453E-01,-7.18535E-01
-6.60000E-09,5.37109E-01,-7.13652E-01
-6.40000E-09,7.32422E-01,-7.03887E-01
-6.20000E-09,6.34766E-01,-7.03887E-01
-6.00000E-09,4.39453E-01,-7.08770E-01
-5.80000E-09,3.41797E-01,-7.08770E-01
-5.60000E-09,4.39453E-01,-7.08770E-01
-5.40000E-09,5.37109E-01,-7.08770E-01
-5.20000E-09,4.39453E-01,-7.03887E-01
-5.00000E-09,2.44141E-01,-6.94121E-01
-4.80000E-09,3.41797E-01,-6.89238E-01
-4.60000E-09,6.34766E-01,-6.84355E-01
-4.40000E-09,7.32422E-01,-6.84355E-01
-4.20000E-09,5.37109E-01,-6.84355E-01
-4.00000E-09,2.44141E-01,-6.89238E-01
-3.80000E-09,2.44141E-01,-6.94121E-01
-3.60000E-09,5.37109E-01,-6.89238E-01
-3.40000E-09,7.32422E-01,-6.84355E-01
-3.20000E-09,4.39453E-01,-6.89238E-01
-3.00000E-09,1.46484E-01,-7.03887E-01
-2.80000E-09,2.44141E-01,-7.08770E-01
-2.60000E-09,7.32422E-01,-6.94121E-01
-2.40000E-09,9.27734E-01,-6.84355E-01
-2.20000E-09,5.37109E-01,-6.94121E-01
-2.00000E-09,1.46484E-01,-7.03887E-01
-1.80000E-09,2.44141E-01,-6.94121E-01
-1.60000E-09,6.34766E-01,-6.89238E-01
-1.40000E-09,9.27734E-01,-7.03887E-01
-1.20000E-09,1.22070E+00,-7.13652E-01
-1.00000E-09,1.90430E+00,-7.03887E-01
-8.00000E-10,2.88086E+00,-6.94121E-01
-6.00000E-10,3.85742E+00,-7.08770E-01
-4.00000E-10,4.73633E+00,-7.18535E-01
-2.00000E-10,5.81055E+00,-7.03887E-01
1.56647E-22,6.98242E+00,-6.79473E-01
2.00000E-10,8.05664E+00,-6.79473E-01
4.00000E-10,8.93555E+00,-6.94121E-01
6.00000E-10,9.61914E+00,-7.03887E-01
8.00000E-10,1.03027E+01,-7.03887E-01
1.00000E-09,1.08887E+01,-7.03887E-01
1.20000E-09,1.14746E+01,-6.99004E-01
1.40000E-09,1.20605E+01,-6.89238E-01
1.60000E-09,1.26465E+01,-6.84355E-01
1.80000E-09,1.33301E+01,-6.89238E-01
2.00000E-09,1.38184E+01,-6.99004E-01
2.20000E-09,1.42090E+01,-6.94121E-01
2.40000E-09,1.45996E+01,-6.79473E-01
2.60000E-09,1.48926E+01,-6.79473E-01
2.80000E-09,1.50879E+01,-6.94121E-01
3.00000E-09,1.50879E+01,-7.08770E-01
3.20000E-09,1.49902E+01,-7.08770E-01
3.40000E-09,1.50879E+01,-6.99004E-01
3.60000E-09,1.53809E+01,-6.89238E-01
3.80000E-09,1.56738E+01,-6.84355E-01
4.00000E-09,1.58691E+01,-6.84355E-01
4.20000E-09,1.57715E+01,-6.79473E-01
4.40000E-09,1.55762E+01,-6.69707E-01
4.60000E-09,1.54785E+01,-6.59941E-01
4.80000E-09,1.56738E+01,-6.59941E-01
5.00000E-09,1.59668E+01,-6.55059E-01
5.20000E-09,1.59668E+01,-6.30645E-01
5.40000E-09,1.57715E+01,-5.86699E-01
5.60000E-09,1.56738E+01,-5.37871E-01
5.80000E-09,1.58691E+01,-4.98809E-01
6.00000E-09,1.61621E+01,-4.59746E-01
6.20000E-09,1.62598E+01,-4.06035E-01
6.40000E-09,1.62598E+01,-3.47441E-01
6.60000E-09,1.62598E+01,-2.98613E-01
6.80000E-09,1.62598E+01,-2.44902E-01
7.00000E-09,1.60645E+01,-1.86309E-01
7.20000E-09,1.58691E+01,-1.17949E-01
7.40000E-09,1.58691E+01,-5.44727E-02
7.60000E-09,1.60645E+01,9.00391E-03
7.80000E-09,1.61621E+01,8.71289E-02
8.00000E-09,1.60645E+01,1.70137E-01
8.20000E-09,1.60645E+01,2.43379E-01
8.40000E-09,1.61621E+01,3.11738E-01
8.60000E-09,1.62598E+01,3.80098E-01
8.80000E-09,1.61621E+01,4.53340E-01
9.00000E-09,1.61621E+01,5.26582E-01
9.20000E-09,1.62598E+01,5.94941E-01
9.40000E-09,1.64551E+01,6.63301E-01
9.60000E-09,1.64551E+01,7.26777E-01
9.80000E-09,1.63574E+01,7.90254E-01
1.00000E-08,1.64551E+01,8.53730E-01
1.02000E-08,1.66504E+01,9.12324E-01
1.04000E-08,1.67480E+01,9.56270E-01
1.06000E-08,1.64551E+01,9.95332E-01
1.08000E-08,1.61621E+01,1.04416E+00
1.10000E-08,1.62598E+01,1.09787E+00
1.12000E-08,1.65527E+01,1.13205E+00
1.14000E-08,1.67480E+01,1.14670E+00
1.16000E-08,1.66504E+01,1.15646E+00
1.18000E-08,1.64551E+01,1.18576E+00
1.20000E-08,1.64551E+01,1.21018E+00
1.22000E-08,1.65527E+01,1.22482E+00
1.24000E-08,1.65527E+01,1.23459E+00
1.26000E-08,1.64551E+01,1.25900E+00
1.28000E-08,1.64551E+01,1.27365E+00
1.30000E-08,1.65527E+01,1.26389E+00
1.32000E-08,1.66504E+01,1.24436E+00
1.34000E-08,1.66504E+01,1.24436E+00
1.36000E-08,1.65527E+01,1.25900E+00
1.38000E-08,1.65527E+01,1.26389E+00
1.40000E-08,1.65527E+01,1.26389E+00
1.42000E-08,1.65527E+01,1.26389E+00
1.44000E-08,1.65527E+01,1.25900E+00
1.46000E-08,1.67480E+01,1.24924E+00
1.48000E-08,1.68457E+01,1.24924E+00
1.50000E-08,1.68457E+01,1.26389E+00
1.52000E-08,1.67480E+01,1.26389E+00
1.54000E-08,1.66504E+01,1.24924E+00
1.56000E-08,1.65527E+01,1.24436E+00
1.58000E-08,1.64551E+01,1.26389E+00
1.60000E-08,1.64551E+01,1.28342E+00
1.62000E-08,1.65527E+01,1.27854E+00
1.64000E-08,1.65527E+01,1.25900E+00
1.66000E-08,1.65527E+01,1.25412E+00
1.68000E-08,1.66504E+01,1.25412E+00
1.70000E-08,1.67480E+01,1.24924E+00
1.72000E-08,1.67480E+01,1.25412E+00
1.74000E-08,1.65527E+01,1.27365E+00
1.76000E-08,1.64551E+01,1.27854E+00
1.78000E-08,1.66504E+01,1.25900E+00
1.80000E-08,1.67480E+01,1.23459E+00
1.82000E-08,1.65527E+01,1.24436E+00
1.84000E-08,1.63574E+01,1.27365E+00
1.86000E-08,1.64551E+01,1.29318E+00
1.88000E-08,1.67480E+01,1.28342E+00
1.90000E-08,1.68457E+01,1.26389E+00
1.92000E-08,1.67480E+01,1.25412E+00
1.94000E-08,1.66504E+01,1.25412E+00
1.96000E-08,1.67480E+01,1.26389E+00
1.98000E-08,1.68457E+01,1.27854E+00
2.00000E-08,1.67480E+01,1.28342E+00
2.02000E-08,1.66504E+01,1.28342E+00
2.04000E-08,1.65527E+01,1.28342E+00
2.06000E-08,1.65527E+01,1.28830E+00
2.08000E-08,1.66504E+01,1.28342E+00
2.10000E-08,1.67480E+01,1.27365E+00
2.12000E-08,1.67480E+01,1.26877E+00
2.14000E-08,1.66504E+01,1.27854E+00
2.16000E-08,1.65527E+01,1.28342E+00
2.18000E-08,1.65527E+01,1.27854E+00
2.20000E-08,1.67480E+01,1.26877E+00
2.22000E-08,1.68457E+01,1.26877E+00
2.24000E-08,1.67480E+01,1.26877E+00
2.26000E-08,1.64551E+01,1.26877E+00
2.28000E-08,1.62598E+01,1.26877E+00
2.30000E-08,1.64551E+01,1.26877E+00
2.32000E-08,1.67480E+01,1.26389E+00
2.34000E-08,1.68457E+01,1.25412E+00
2.36000E-08,1.66504E+01,1.25412E+00
2.38000E-08,1.65527E+01,1.26877E+00
2.40000E-08,1.65527E+01,1.28342E+00
2.42000E-08,1.66504E+01,1.28342E+00
2.44000E-08,1.66504E+01,1.27854E+00
2.46000E-08,1.66504E+01,1.28342E+00
2.48000E-08,1.67480E+01,1.29318E+00
2.50000E-08,1.68457E+01,1.29318E+00
2.52000E-08,1.68457E+01,1.29318E+00
2.54000E-08,1.66504E+01,1.29807E+00
2.56000E-08,1.65527E+01,1.29807E+00
2.58000E-08,1.65527E+01,1.29318E+00
2.60000E-08,1.65527E+01,1.28830E+00
2.62000E-08,1.64551E+01,1.29318E+00
2.64000E-08,1.64551E+01,1.29807E+00
2.66000E-08,1.64551E+01,1.29807E+00
2.68000E-08,1.65527E+01,1.28830E+00
2.70000E-08,1.65527E+01,1.28342E+00
2.72000E-08,1.64551E+01,1.28830E+00
2.74000E-08,1.64551E+01,1.29318E+00
2.76000E-08,1.65527E+01,1.29807E+00
2.78000E-08,1.66504E+01,1.29807E+00
2.80000E-08,1.67480E+01,1.29807E+00
2.82000E-08,1.68457E+01,1.28830E+00
2.84000E-08,1.69434E+01,1.28342E+00
2.86000E-08,1.68457E+01,1.28342E+00
2.88000E-08,1.67480E+01,1.29318E+00
2.90000E-08,1.66504E+01,1.29807E+00
2.92000E-08,1.67480E+01,1.29807E+00
2.94000E-08,1.68457E+01,1.28830E+00
2.96000E-08,1.69434E+01,1.28342E+00
2.98000E-08,1.68457E+01,1.28342E+00
3.00000E-08,1.66504E+01,1.29318E+00
3.02000E-08,1.65527E+01,1.29807E+00
3.04000E-08,1.65527E+01,1.29807E+00
3.06000E-08,1.66504E+01,1.28830E+00
3.08000E-08,1.67480E+01,1.27854E+00
3.10000E-08,1.68457E+01,1.27854E+00
3.12000E-08,1.68457E+01,1.29318E+00
3.14000E-08,1.68457E+01,1.31271E+00
3.16000E-08,1.67480E+01,1.31760E+00
3.18000E-08,1.66504E+01,1.31271E+00
3.20000E-08,1.65527E+01,1.30783E+00
3.22000E-08,1.65527E+01,1.31271E+00
3.24000E-08,1.65527E+01,1.31760E+00
3.26000E-08,1.65527E+01,1.31271E+00
3.28000E-08,1.65527E+01,1.30295E+00
3.30000E-08,1.66504E+01,1.29318E+00
3.32000E-08,1.68457E+01,1.29807E+00
3.34000E-08,1.69434E+01,1.30783E+00
3.36000E-08,1.68457E+01,1.30783E+00
3.38000E-08,1.67480E+01,1.30295E+00
3.40000E-08,1.67480E+01,1.30295E+00
3.42000E-08,1.67480E+01,1.30783E+00
3.44000E-08,1.67480E+01,1.30783E+00
3.46000E-08,1.66504E+01,1.30295E+00
3.48000E-08,1.67480E+01,1.29807E+00
3.50000E-08,1.69434E+01,1.30783E+00
3.52000E-08,1.70410E+01,1.31760E+00
3.54000E-08,1.69434E+01,1.31760E+00
3.56000E-08,1.66504E+01,1.30783E+00
3.58000E-08,1.65527E+01,1.30295E+00
3.60000E-08,1.66504E+01,1.30295E+00
3.62000E-08,1.67480E+01,1.30783E+00
3.64000E-08,1.66504E+01,1.31271E+00
3.66000E-08,1.64551E+01,1.31760E+00
3.68000E-08,1.65527E+01,1.31760E+00
3.70000E-08,1.67480E+01,1.30295E+00
3.72000E-08,1.68457E+01,1.29318E+00
3.74000E-08,1.66504E+01,1.29318E+00
3.76000E-08,1.64551E+01,1.29807E+00
3.78000E-08,1.65527E+01,1.29318E+00
3.80000E-08,1.67480E+01,1.27854E+00
3.82000E-08,1.68457E+01,1.26877E+00
3.84000E-08,1.69434E+01,1.25900E+00
3.86000E-08,1.70410E+01,1.24924E+00
3.88000E-08,1.70410E+01,1.22971E+00
3.90000E-08,1.69434E+01,1.21506E+00
3.92000E-08,1.68457E+01,1.20529E+00
3.94000E-08,1.68457E+01,1.19064E+00
3.96000E-08,1.68457E+01,1.16623E+00
3.98000E-08,1.66504E+01,1.14182E+00
4.00000E-08,1.65527E+01,1.12229E+00
4.02000E-08,1.67480E+01,1.11252E+00
4.04000E-08,1.69434E+01,1.09787E+00
4.06000E-08,1.69434E+01,1.06857E+00
4.08000E-08,1.67480E+01,1.03928E+00
4.10000E-08,1.67480E+01,1.01486E+00
4.12000E-08,1.68457E+01,1.00510E+00
4.14000E-08,1.69434E+01,9.90449E-01
4.16000E-08,1.69434E+01,9.70918E-01
4.18000E-08,1.69434E+01,9.46504E-01
4.20000E-08,1.68457E+01,9.22090E-01
4.22000E-08,1.67480E+01,9.02559E-01
4.24000E-08,1.67480E+01,8.83027E-01
4.26000E-08,1.67480E+01,8.63496E-01
4.28000E-08,1.68457E+01,8.43965E-01
4.30000E-08,1.68457E+01,8.34199E-01
4.32000E-08,1.68457E+01,8.24434E-01
4.34000E-08,1.68457E+01,8.09785E-01
4.36000E-08,1.68457E+01,7.90254E-01
4.38000E-08,1.68457E+01,7.65840E-01
4.40000E-08,1.68457E+01,7.51191E-01
4.42000E-08,1.68457E+01,7.46309E-01
4.44000E-08,1.67480E+01,7.41426E-01
4.46000E-08,1.65527E+01,7.31660E-01
4.48000E-08,1.64551E+01,7.21895E-01
4.50000E-08,1.65527E+01,7.12129E-01
4.52000E-08,1.68457E+01,7.02363E-01
4.54000E-08,1.69434E+01,6.92598E-01
4.56000E-08,1.68457E+01,6.97480E-01
4.58000E-08,1.66504E+01,7.07246E-01
4.60000E-08,1.65527E+01,7.02363E-01
4.62000E-08,1.65527E+01,6.82832E-01
4.64000E-08,1.66504E+01,6.68184E-01
4.66000E-08,1.67480E+01,6.68184E-01
4.68000E-08,1.68457E+01,6.77949E-01
4.70000E-08,1.68457E+01,6.82832E-01
4.72000E-08,1.68457E+01,6.82832E-01
4.74000E-08,1.68457E+01,6.87715E-01
4.76000E-08,1.68457E+01,6.87715E-01
4.78000E-08,1.68457E+01,6.82832E-01
4.80000E-08,1.69434E+01,6.77949E-01
4.82000E-08,1.71387E+01,6.77949E-01
4.84000E-08,1.71387E+01,6.82832E-01
4.86000E-08,1.69434E+01,6.77949E-01
4.88000E-08,1.67480E+01,6.73066E-01
4.90000E-08,1.66504E+01,6.77949E-01
4.92000E-08,1.67480E+01,6.82832E-01
4.94000E-08,1.67480E+01,6.77949E-01
4.96000E-08,1.67480E+01,6.58418E-01
4.98000E-08,1.67480E+01,6.38887E-01
5.00000E-08,1.67480E+01,6.43770E-01
5.02000E-08,1.68457E+01,6.63301E-01
5.04000E-08,1.68457E+01,6.82832E-01
5.06000E-08,1.67480E+01,6.82832E-01
5.08000E-08,1.65527E+01,6.73066E-01
